ID;w;day_list;week_list;month_list
1000000860;1.0672;0;4;1
1000000861;0.5434;0;0;0
1000000862;1.1596;0;2;1
1000000863;1.3666;0;1;1
1000000864;0.6881;0;0;0
1000000865;1.421;0;2;1
1000000866;1.6241;0;0;0
1000000867;0.815;0;0;0
1000000868;0.7991;0;0;0
1000000869;0.6994;0;0;0
1000000870;0.8248;0;0;0
1000000871;1.0847;0;0;0
1000000872;0.6127;0;0;0
1000000873;0.937;0;0;0
1000000874;0.6671;0;0;0
1000000875;1.0675;0;0;0
1000000876;1.082;0;0;0
1000000877;0.6477;0;0;0
1000000878;0.8207;0;0;0
1000000879;1.1649;0;0;0
1000000880;0.915;0;0;0
1000000881;0.7683;0;0;0
1000000882;1.3471;1;7;1
1000000883;0.9698;0;0;1
1000000884;0.8392;1;6;1
1000000885;0.9647;0;0;0
1000000886;0.8064;0;0;0
1000000887;1.3326;0;0;0
1000000888;0.8327;0;1;1
1000000889;0.9351;0;0;0
1000000890;0.9524;0;0;1
1000000891;1.183;0;0;0
1000000892;0.5533;0;0;0
1000000893;1.6869;0;0;0
1000000894;0.6674;0;0;1
1000000895;1.431;0;0;0
1000000896;0.5693;0;0;0
1000000897;0.9812;0;0;1
1000000898;0.6694;0;0;0
1000000899;1.2121;0;0;0
1000000900;0.6142;0;0;0
1000000901;1.1198;0;0;0
1000000902;0.4893;0;0;1
1000000903;0.9691;0;0;1
1000000904;0.8913;0;0;0
1000000905;0.7136;0;0;0
1000000906;0.8805;0;0;0
1000000907;0.9021;0;0;0
1000000908;0.7519;1;2;1
1000000909;0.667;0;0;0
1000000910;0.9207;0;1;1
1000000911;0.8622;0;0;0
1000000912;1.1605;0;0;0
1000000913;0.9675;0;0;0
1000000914;0.9391;0;1;1
1000000915;0.6609;0;1;1
1000000916;1.3866;0;0;0
1000000917;0.8256;0;0;0
1000000918;0.7098;0;0;0
1000000919;0.8892;0;0;0
1000000920;0.7746;0;0;0
1000000921;0.6916;0;0;0
1000000922;0.6373;0;0;0
1000000923;0.9544;0;0;0
1000000924;0.9899;0;0;0
1000000925;0.517;0;1;1
1000000926;0.8455;0;2;1
1000000927;0.8834;0;0;1
1000000928;1.4092;0;0;0
1000000929;0.6374;0;1;1
1000000930;0.7366;0;1;1
1000000931;0.9465;0;0;0
1000000932;1.5298;0;0;0
1000000933;1.58;0;1;1
1000000934;0.6453;0;1;1
1000000935;0.7466;0;1;1
1000000936;0.7403;0;0;0
1000000937;0.9498;0;2;1
1000000938;1.0603;0;7;1
1000000939;0.8687;0;0;1
1000000940;0.7696;0;1;1
1000000941;0.7279;0;0;0
1000000942;0.81;0;3;1
1000000943;1.2137;0;0;0
1000000944;0.9566;0;0;1
1000000945;0.6529;0;0;1
1000000946;1.2064;0;1;1
1000000947;1.0314;0;0;0
1000000948;1.0534;1;2;1
1000000949;1.1806;0;1;1
1000000950;0.8959;1;2;1
1000000951;1.2097;1;2;1
1000000952;0.6922;0;0;0
1000000953;0.9697;0;0;1
1000000954;2.114;1;3;1
1000000955;0.6922;0;0;1
1000000956;0.9822;0;0;0
1000000957;1.7223;1;3;1
1000000958;1.1713;0;1;1
1000000959;0.9979;1;7;1
1000000960;1.1027;0;0;0
1000000961;0.8431;0;0;0
1000000962;0.7664;0;0;0
1000000963;1.2642;0;0;0
1000000964;1.6219;0;0;0
1000000965;1.0552;0;0;0
1000000966;0.5421;0;0;0
1000000967;1.0313;0;0;0
1000000968;0.896;0;2;1
1000000969;1.0855;0;3;1
1000000970;1.0392;0;0;0
1000000971;1.2429;0;0;0
1000000972;0.8253;0;0;0
1000000973;0.6366;0;1;1
1000000974;0.9704;0;0;0
1000000975;0.6749;0;0;0
1000000976;1.0587;0;1;1
1000000977;1.2585;0;1;1
1000000978;0.8738;0;0;0
1000000979;1.4944;1;1;1
1000000980;0.8146;0;0;1
1000000981;0.6909;0;0;0
1000000982;0.8502;0;0;0
1000000983;0.8489;0;0;0
1000000984;0.5563;0;0;0
1000000985;1.1291;0;0;0
1000000986;0.5623;0;0;0
1000000987;0.5727;1;4;1
1000000988;0.8119;0;0;0
1000000989;0.9688;0;0;0
1000000990;0.9587;0;0;0
1000000991;1.2488;0;0;0
1000000992;0.8393;0;0;0
1000000993;0.7426;0;0;0
1000000994;0.9074;0;0;0
1000000995;0.7294;0;1;1
1000000996;0.9454;0;0;0
1000000997;0.8846;0;0;1
1000000998;1.0122;0;0;0
1000000999;0.8059;0;0;0
1000001000;1.0507;0;0;0
1000001001;0.9003;1;5;1
1000001002;0.8614;1;4;1
1000001003;0.967;0;0;1
1000001004;0.8101;0;0;0
1000001005;0.938;0;0;1
1000001006;1.0928;0;2;1
1000001007;0.5851;0;0;0
1000001008;1.5731;0;0;0
1000001009;0.8346;0;0;0
1000001010;0.6429;0;0;0
1000001011;0.9652;0;1;1
1000001012;1.0228;0;1;1
1000001013;0.9642;0;1;1
1000001014;0.8851;0;0;0
1000001015;1.1841;0;0;0
1000001016;1.0467;0;0;0
1000001017;1.2324;0;0;0
1000001018;1.5676;0;0;0
1000001019;1.2282;0;0;0
1000001020;0.8161;0;0;1
1000001021;1.1508;0;0;1
1000001022;0.5744;0;0;1
1000001023;0.9965;0;0;0
1000001024;0.7932;0;0;0
1000001025;0.8705;0;0;0
1000001026;0.9243;0;0;0
1000001027;0.5277;0;0;0
1000001028;1;0;0;0
1000001029;0.6563;0;0;0
1000001030;0.6686;0;0;0
1000001031;0.9783;0;0;0
1000001032;0.9748;0;4;1
1000001033;0.6464;0;0;0
1000001034;0.7774;0;0;0
1000001035;0.9071;0;5;1
1000001036;0.7662;0;0;0
1000001037;0.7021;0;0;0
1000001038;0.7141;0;0;0
1000001039;0.7554;1;1;1
1000001040;0.6308;0;0;0
1000001041;1.0705;0;0;1
1000001042;0.9643;0;0;0
1000001043;1.0961;0;2;1
1000001044;0.5547;0;0;0
1000001045;0.8309;0;0;0
1000001046;1.1995;0;0;0
1000001047;0.6702;0;1;1
1000001048;1.0384;0;0;0
1000001049;0.644;1;4;1
1000001050;0.7496;0;0;0
1000001051;0.8693;0;1;1
1000001052;0.8983;0;0;0
1000001053;0.9351;0;0;0
1000001054;0.7688;0;0;0
1000001055;0.8889;0;0;1
1000001056;2.7381;0;6;1
1000001057;1.014;0;0;0
1000001058;0.8339;0;0;0
1000001059;0.7717;0;3;1
1000001060;1.0547;0;0;1
1000001061;1.266;0;0;0
1000001062;1.105;0;0;0
1000001063;0.8834;0;0;0
1000001064;1.2885;0;0;0
1000001065;0.9193;0;0;0
1000001066;0.9956;0;0;0
1000001067;0.6231;0;0;0
1000001068;0.9831;0;1;1
1000001069;0.9591;0;0;1
1000001070;0.8614;0;0;0
1000001071;1.8014;0;0;0
1000001072;1.13;0;0;0
1000001073;0.8174;0;1;1
1000001074;1.0026;0;1;1
1000001075;0.4953;0;0;0
1000001076;0.9643;0;0;1
1000001077;0.8489;0;0;0
1000001078;0.9776;0;0;0
1000001079;0.92;0;0;1
1000001080;0.6773;0;5;1
1000001081;0.8157;0;0;1
1000001082;1.0087;0;2;1
1000001083;1.133;0;0;0
1000001084;0.6566;0;0;0
1000001085;0.8095;0;5;1
1000001086;1.0081;0;0;0
1000001087;1.521;0;0;0
1000001088;0.7227;0;0;0
1000001089;0.8621;0;0;0
1000001090;1.0988;0;1;1
1000001091;0.5338;0;0;0
1000001092;1.042;0;0;0
1000001093;0.9453;0;0;0
1000001094;0.7057;0;0;0
1000001095;0.7333;0;0;0
1000001096;1.0049;0;0;0
1000001097;1.131;1;3;1
1000001098;0.7939;0;0;0
1000001099;0.8287;0;1;1
1000001100;1.0648;1;2;1
1000001101;2.2263;0;0;0
1000001102;0.629;0;0;0
1000001103;0.6807;0;0;0
1000001104;0.671;0;0;0
1000001105;0.6034;0;1;1
1000001106;0.8284;0;0;0
1000001107;1.0816;0;0;0
1000001108;1.0062;0;0;0
1000001109;0.8676;0;0;0
1000001110;0.7343;0;0;0
1000001111;0.8562;0;0;1
1000001112;1.211;0;0;0
1000001113;0.7187;0;0;0
1000001114;1.7792;0;5;1
1000001115;1.3182;0;0;0
1000001116;0.6057;0;0;0
1000001117;0.9748;0;2;1
1000001118;0.6708;0;2;1
1000001119;1.7601;1;2;1
1000001120;1.0908;0;0;0
1000001121;1.6635;1;4;1
1000001122;0.6741;0;0;0
1000001123;1.8322;1;1;1
1000001124;1.0052;0;0;0
1000001125;1.1005;0;0;0
1000001126;0.7138;0;0;0
1000001127;0.9992;0;0;1
1000001128;0.7585;0;0;1
1000001129;0.9497;0;0;0
1000001130;0.8069;0;1;1
1000001131;0.9767;0;1;1
1000001132;0.6626;0;0;0
1000001133;1.2171;0;0;0
1000001134;0.6763;0;0;0
1000001135;1.0284;0;0;0
1000001136;1.4128;0;6;1
1000001137;2.2589;0;0;0
1000001138;0.9007;0;0;0
1000001139;0.9409;0;0;0
1000001140;0.7888;0;0;0
1000001141;0.66;0;0;0
1000001142;1.0042;0;3;1
1000001143;1.2072;0;1;1
1000001144;0.6057;0;0;0
1000001145;0.7207;0;0;0
1000001146;0.5488;0;0;0
1000001147;1.0086;0;0;0
1000001148;1.8113;1;5;1
1000001149;0.5734;0;0;0
1000001150;0.9111;0;0;0
1000001151;0.9847;0;0;0
1000001152;1.169;0;0;0
1000001153;1.0893;0;0;0
1000001154;0.8866;0;0;0
1000001155;0.9243;0;1;1
1000001156;0.8681;0;0;0
1000001157;0.6833;0;0;0
1000001158;1.0699;0;2;1
1000001159;0.8727;0;0;0
1000001160;1.4944;1;1;1
1000001161;0.7626;0;0;1
1000001162;0.8351;0;0;0
1000001163;0.807;0;1;1
1000001164;1.5102;0;0;0
1000001165;0.6794;0;0;0
1000001166;1.291;0;0;0
1000001167;0.8008;0;0;0
1000001168;0.6649;0;0;0
1000001169;1.1594;0;0;0
1000001170;1.1311;0;0;0
1000001171;0.7491;0;0;0
1000001172;0.9981;0;0;0
1000001173;0.8481;0;0;1
1000001174;1.651;0;0;1
1000001175;0.7365;0;0;0
1000001176;0.6949;0;0;0
1000001177;1.3047;0;0;0
1000001178;0.7737;0;0;0
1000001179;0.5359;0;0;0
1000001180;0.7815;0;0;0
1000001181;1.0795;0;3;1
1000001182;0.9138;0;2;1
1000001183;0.8998;1;1;1
1000001184;1.4814;1;7;1
1000001185;0.9229;0;0;0
1000001186;0.7091;0;0;0
1000001187;0.9107;0;0;0
1000001188;1.0438;0;0;0
1000001189;0.8287;0;0;0
1000001190;0.9766;0;0;1
1000001191;2.076;0;1;1
1000001192;1.1336;1;5;1
1000001193;0.8137;0;0;0
1000001194;0.5965;0;0;0
1000001195;0.7958;0;0;0
1000001196;0.7958;0;0;0
1000001197;0.5993;0;1;1
1000001198;0.9455;0;0;0
1000001199;0.8322;0;0;0
1000001200;0.9028;0;2;1
1000001201;0.7755;0;0;0
1000001202;0.8714;0;0;1
1000001203;0.8795;0;0;0
1000001204;1.135;0;2;1
1000001205;1.1264;0;0;0
1000001206;1.4467;0;0;0
1000001207;1.232;0;0;0
1000001208;1.1445;0;0;0
1000001209;0.7953;0;0;0
1000001210;1.0645;0;0;0
1000001211;1.0107;0;0;0
1000001212;0.5218;0;0;0
1000001213;1.1188;0;0;0
1000001214;1.0157;0;0;1
1000001215;1.1927;0;3;1
1000001216;1.0857;0;0;0
1000001217;0.8378;1;4;1
1000001218;0.9544;0;0;0
1000001219;1.2497;0;0;1
1000001220;1.9243;0;0;0
1000001221;0.7809;0;0;0
1000001222;0.7125;0;0;0
1000001223;1.6835;0;0;0
1000001224;0.7565;0;0;1
1000001225;0.8351;0;0;0
1000001226;0.8695;0;0;0
1000001227;1.0045;0;0;0
1000001228;0.9563;0;0;0
1000001229;1.3915;1;4;1
1000001230;0.7961;0;0;0
1000001231;1.4685;0;2;1
1000001232;0.6736;0;0;0
1000001233;1.1691;0;0;1
1000001234;0.7683;0;0;0
1000001235;0.928;0;3;1
1000001236;2.1099;0;0;0
1000001237;1.1502;0;0;0
1000001238;1.1366;0;3;1
1000001239;1.5509;0;0;0
1000001240;0.9954;0;2;1
1000001241;1.126;0;0;0
1000001242;1.2837;0;0;0
1000001243;0.9455;1;6;1
1000001244;0.6598;0;0;0
1000001245;0.8455;0;0;0
1000001246;0.848;0;0;0
1000001247;0.6774;0;0;0
1000001248;0.9075;0;0;0
1000001249;1.23;0;1;1
1000001250;0.9647;0;0;1
1000001251;1.2109;0;3;1
1000001252;1.1453;0;0;0
1000001253;1.7952;0;0;0
1000001254;1.0714;0;1;1
1000001255;0.9395;0;1;1
1000001256;0.9491;0;0;1
1000001257;1.0048;0;0;0
1000001258;0.7742;0;0;0
1000001259;1.0675;0;0;0
1000001260;0.8265;0;0;0
1000001261;1.2616;0;0;0
1000001262;2.4145;0;0;0
1000001263;1.1304;0;2;1
1000001264;1.1879;0;4;1
1000001265;0.7579;0;0;0
1000001266;0.9311;0;0;0
1000001267;1.0917;0;1;1
1000001268;0.907;0;0;0
1000001269;1.2765;0;7;1
1000001270;0.8747;0;0;0
1000001271;1.2352;0;1;1
1000001272;1.1453;0;0;0
1000001273;0.4903;0;0;0
1000001274;0.9744;0;0;0
1000001275;0.6432;0;0;0
1000001276;1.069;0;0;0
1000001277;0.9699;0;0;1
1000001278;0.7995;0;0;0
1000001279;0.8866;0;0;0
1000001280;0.7763;0;0;0
1000001281;0.721;0;0;0
1000001282;0.7863;0;0;0
1000001283;1.4936;0;0;0
1000001284;0.8157;0;0;0
1000001285;0.9698;0;0;0
1000001286;0.5228;0;0;0
1000001287;1.0127;0;0;0
1000001288;1.8066;0;0;0
1000001289;1.0645;0;0;0
1000001290;0.5515;0;0;0
1000001291;1.0216;0;0;0
1000001292;0.6507;0;0;0
1000001293;1.7646;0;0;0
1000001294;1.048;0;0;0
1000001295;1.197;0;0;0
1000001296;0.7098;0;0;0
1000001297;1.1869;0;0;0
1000001298;1.0629;0;0;0
1000001299;1.4345;0;0;0
1000001300;1.1514;0;0;0
1000001301;1.3882;0;0;0
1000001302;0.9659;0;0;0
1000001303;0.5593;0;0;0
1000001304;0.634;0;0;1
1000001305;1.0726;0;0;0
1000001306;1.1761;0;0;0
1000001307;0.8029;0;0;0
1000001308;0.6562;0;1;1
1000001309;0.9187;0;0;0
1000001310;0.9253;1;5;1
1000001311;0.9222;0;0;0
1000001312;0.9187;0;0;0
1000001313;0.7784;0;0;0
1000001314;0.6438;0;0;0
1000001315;1.3663;0;0;0
1000001316;1.0308;0;0;0
1000001317;0.7675;0;0;0
1000001318;1.2379;1;5;1
1000001319;0.6768;0;0;0
1000001320;1.1497;0;1;1
1000001321;0.9899;0;0;0
1000001322;0.6857;0;0;0
1000001323;0.9111;0;0;0
1000001324;0.607;0;0;0
1000001325;0.7616;0;1;1
1000001326;0.9511;0;0;0
1000001327;1.3141;0;0;0
1000001328;1.2618;0;0;0
1000001329;1.0326;0;1;1
1000001330;1.0338;1;1;1
1000001331;2.9074;0;3;1
1000001332;0.9389;0;0;0
1000001333;0.8242;0;0;0
1000001334;0.8354;0;0;0
1000001335;0.6804;0;2;1
1000001336;0.7187;0;0;0
1000001337;0.8405;0;0;0
1000001338;1.5121;0;0;0
1000001339;0.9879;0;0;0
1000001340;1.1945;0;0;1
1000001341;1.1484;0;0;0
1000001342;1.2258;0;0;0
1000001343;0.56;0;0;0
1000001344;0.7963;0;0;0
1000001345;0.7683;0;0;0
1000001346;1.483;0;0;1
1000001347;0.9995;0;0;0
1000001348;1.0723;0;0;0
1000001349;1.8174;0;0;0
1000001350;0.8012;0;0;0
1000001351;1.1328;0;0;0
1000001352;1.1072;0;0;0
1000001353;1.1229;0;0;1
1000001354;1.0561;0;0;0
1000001355;1.1097;0;0;0
1000001356;0.8018;0;0;0
1000001357;0.7358;0;0;0
1000001358;1.0455;0;0;0
1000001359;0.788;0;0;0
1000001360;1.0366;0;0;0
1000001361;0.5223;0;0;0
1000001362;1.0096;0;0;0
1000001363;1.4947;0;2;1
1000001364;0.7371;0;0;1
1000001365;0.8348;0;5;1
1000001366;1.8084;0;0;1
1000001367;1.0132;0;0;0
1000001368;2.9827;0;0;0
1000001369;0.721;0;0;0
1000001370;0.9426;0;0;0
1000001371;0.7251;0;0;0
1000001372;0.7757;0;0;0
1000001373;0.8862;0;0;0
1000001374;0.9479;0;0;0
1000001375;0.9296;0;0;0
1000001376;0.9641;0;0;0
1000001377;0.8314;0;1;1
1000001378;0.6796;0;0;0
1000001379;0.6037;0;0;0
1000001380;0.9513;0;0;1
1000001381;1.1869;0;0;0
1000001382;1.0452;0;0;0
1000001383;1.7042;0;0;0
1000001384;0.5695;0;0;0
1000001385;0.6443;0;0;0
1000001386;1.4771;0;0;0
1000001387;0.8532;0;0;0
1000001388;1.1277;0;0;0
1000001389;0.6585;0;0;0
1000001390;0.7611;0;1;1
1000001391;0.7746;0;0;1
1000001392;1.1118;0;1;1
1000001393;1.2611;0;0;0
1000001394;0.7021;0;0;0
1000001395;1.0209;0;0;1
1000001396;0.6791;0;0;0
1000001397;0.9065;0;2;1
1000001398;0.9019;0;0;0
1000001399;0.8137;0;0;1
1000001400;1.0326;0;0;0
1000001401;0.6438;0;0;0
1000001402;0.6269;0;0;0
1000001403;1.1996;0;3;1
1000001404;1.5318;0;0;0
1000001405;0.8925;0;0;0
1000001406;0.5811;0;0;0
1000001407;2.3199;1;1;1
1000001408;1.4444;0;3;1
1000001409;0.7253;0;0;0
1000001410;1.0383;0;3;1
1000001411;0.5417;0;0;0
1000001412;1.1365;0;3;1
1000001413;0.8621;0;0;0
1000001414;0.6252;0;6;1
1000001415;0.8442;0;1;1
1000001416;0.9011;0;0;0
1000001417;1.2193;0;1;1
1000001418;0.5515;0;0;0
1000001419;0.8992;0;0;1
1000001420;0.991;0;0;0
1000001421;0.5963;0;0;0
1000001422;0.5799;0;0;0
1000001423;0.9441;0;0;0
1000001424;1.1365;0;0;0
1000001425;0.9632;0;0;0
1000001426;0.7987;0;4;1
1000001427;0.7694;0;0;0
1000001428;0.7895;0;0;1
1000001429;1.0045;0;0;1
1000001430;1.7614;0;0;0
1000001431;0.724;0;0;0
1000001432;1.0096;0;0;0
1000001433;1.0721;1;2;1
1000001434;0.5579;0;0;0
1000001435;0.7766;1;2;1
1000001436;0.9812;0;0;0
1000001437;0.6774;0;0;0
1000001438;0.5902;0;0;0
1000001439;0.8277;0;1;1
1000001440;0.9723;0;0;0
1000001441;0.8351;0;0;0
1000001442;1.1692;1;3;1
1000001443;0.8512;0;0;0
1000001444;1.1039;0;2;1
1000001445;0.4934;0;0;1
1000001446;0.5969;0;0;1
1000001447;1.963;0;0;0
1000001448;1.2208;0;1;1
1000001449;1.1608;0;0;0
1000001450;0.9511;0;0;0
1000001451;0.8253;0;0;0
1000001452;0.8789;0;0;0
1000001453;0.8682;0;0;0
1000001454;0.8062;0;0;0
1000001455;0.5363;0;0;0
1000001456;2.2713;0;0;0
1000001457;1.4906;0;0;0
1000001458;1.0417;0;0;0
1000001459;1.2699;0;0;0
1000001460;0.5126;0;0;0
1000001461;0.7876;0;0;0
1000001462;0.8198;0;0;0
1000001463;0.5297;0;0;0
1000001464;1.0899;0;0;0
1000001465;0.8481;0;0;0
1000001466;1.8466;0;0;0
1000001467;0.8697;0;0;0
1000001468;1.3175;1;4;1
1000001469;0.844;0;0;0
1000001470;0.9174;0;0;0
1000001471;0.9786;0;3;1
1000001472;1.1598;0;0;0
1000001473;0.5791;0;0;0
1000001474;0.817;0;0;1
1000001475;2.1548;1;5;1
1000001476;1.2018;0;0;0
1000001477;0.88;0;0;0
1000001478;1.0326;0;0;0
1000001479;0.9428;0;0;0
1000001480;0.6717;0;0;0
1000001481;0.8933;0;0;0
1000001482;0.5752;0;0;0
1000001483;0.8773;0;1;1
1000001484;0.9986;0;4;1
1000001485;0.8344;0;0;0
1000001486;1.2599;0;0;0
1000001487;0.591;0;0;0
1000001488;0.8814;0;0;0
1000001489;1.154;0;0;1
1000001490;0.4841;0;0;0
1000001491;1.607;0;0;0
1000001492;0.8527;0;0;0
1000001493;0.5752;0;0;0
1000001494;0.6556;0;1;1
1000001495;1.0094;0;0;1
1000001496;0.9574;0;0;0
1000001497;1.3142;0;0;0
1000001498;0.9766;0;1;1
1000001499;0.6532;0;0;0
1000001500;0.922;0;0;0
1000001501;1.0296;0;0;0
1000001502;1.5938;0;0;0
1000001503;1.1813;0;0;0
1000001504;0.8813;0;0;1
1000001505;1.1289;0;0;0
1000001506;0.856;0;0;0
1000001507;0.5446;0;0;0
1000001508;0.8162;0;0;0
1000001509;0.8429;0;0;1
1000001510;0.9376;0;0;0
1000001511;1.1903;0;0;0
1000001512;0.6478;0;0;0
1000001513;0.8753;0;0;1
1000001514;0.9428;0;0;1
1000001515;0.8205;0;0;0
1000001516;2.2721;0;2;1
1000001517;1.1841;0;0;0
1000001518;0.7787;0;0;1
1000001519;0.9427;0;1;1
1000001520;0.6811;0;0;0
1000001521;0.8667;0;1;1
1000001522;1.732;0;0;0
1000001523;1.0081;0;0;0
1000001524;0.8064;1;1;1
1000001525;0.9436;0;0;0
1000001526;1.1446;0;0;0
1000001527;1.6098;0;0;0
1000001528;0.9381;0;2;1
1000001529;1.2996;0;0;0
1000001530;0.9968;0;0;0
1000001531;1.0844;0;0;0
1000001532;0.9092;0;0;0
1000001533;0.723;0;0;0
1000001534;0.9046;0;0;0
1000001535;1.0992;0;0;0
1000001536;0.9992;0;0;0
1000001537;1.1578;0;0;0
1000001538;0.9792;0;0;1
1000001539;1.2116;0;0;0
1000001540;0.8651;0;6;1
1000001541;0.6374;0;0;0
1000001542;1.0003;0;1;1
1000001543;1.0226;0;0;0
1000001544;0.7419;0;0;0
1000001545;1.1598;0;0;0
1000001546;0.8313;0;0;0
1000001547;1.8855;0;1;1
1000001548;0.7753;0;0;1
1000001549;0.986;0;3;1
1000001550;0.7241;0;1;1
1000001551;1.0834;0;0;0
1000001552;1.1101;0;0;1
1000001553;1.4648;0;0;0
1000001554;0.9223;0;0;0
1000001555;1.0229;0;0;1
1000001556;0.8859;0;0;0
1000001557;1.8558;1;1;1
1000001558;0.8211;0;0;0
1000001559;1.298;0;0;0
1000001560;0.7403;0;4;1
1000001561;0.7303;0;0;0
1000001562;0.8217;0;0;0
1000001563;0.9901;0;0;0
1000001564;1.2227;0;0;0
1000001565;1.1408;0;2;1
1000001566;1.2865;0;2;1
1000001567;0.7793;0;2;1
1000001568;1.521;0;0;0
1000001569;0.8293;0;0;0
1000001570;0.8159;0;0;0
1000001571;1.4648;1;1;1
1000001572;1.1799;0;0;0
1000001573;1.5167;1;4;1
1000001574;1.0844;0;0;0
1000001575;0.9821;0;1;1
1000001576;1.2302;0;0;0
1000001577;0.9292;0;0;0
1000001578;0.6829;1;1;1
1000001579;0.9212;0;0;0
1000001580;0.8843;1;5;1
1000001581;1.5698;0;1;1
1000001582;0.7464;0;0;0
1000001583;0.8971;0;0;0
1000001584;1.1031;0;0;1
1000001585;1.5851;1;6;1
1000001586;0.6718;0;0;0
1000001587;1.1896;0;6;1
1000001588;0.8382;1;6;1
1000001589;1.0263;1;5;1
1000001590;1.0919;0;0;0
1000001591;0.725;0;0;1
1000001592;0.8434;0;0;0
1000001593;0.7331;0;0;0
1000001594;0.5943;0;0;0
1000001595;1.0272;0;0;0
1000001596;1.0098;0;0;0
1000001597;1.695;0;0;0
1000001598;0.9399;0;0;0
1000001599;0.8104;1;6;1
1000001600;1.3363;1;5;1
1000001601;0.8834;0;2;1
1000001602;0.7913;0;0;1
1000001603;0.4922;0;0;1
1000001604;1.8022;1;2;1
1000001605;0.8343;0;0;0
1000001606;0.7371;0;0;0
1000001607;0.6777;0;7;1
1000001608;0.6916;0;0;0
1000001609;0.6922;0;0;0
1000001610;0.7057;0;0;0
1000001611;1.1754;0;0;0
1000001612;0.7399;0;3;1
1000001613;1.0446;1;2;1
1000001614;1.2599;0;0;0
1000001615;1.5213;0;0;0
1000001616;0.8993;0;0;0
1000001617;0.8612;0;2;1
1000001618;0.5229;0;0;0
1000001619;0.9121;0;1;1
1000001620;0.9384;0;0;1
1000001621;0.6804;0;0;0
1000001622;1.503;0;0;0
1000001623;0.6408;0;0;0
1000001624;1.2602;0;7;1
1000001625;1.1946;0;0;0
1000001626;1.0721;1;2;1
1000001627;0.6764;0;0;0
1000001628;0.9219;0;0;0
1000001629;0.6602;1;1;1
1000001630;0.9745;0;2;1
1000001631;1.0435;0;0;0
1000001632;0.7975;0;5;1
1000001633;0.9966;0;0;0
1000001634;0.9879;0;0;0
1000001635;0.7342;0;0;0
1000001636;1.135;1;1;1
1000001637;0.603;0;0;1
1000001638;0.5425;0;0;0
1000001639;0.667;0;0;0
1000001640;1.3922;0;0;0
1000001641;1.8457;0;0;0
1000001642;1.5167;0;0;1
1000001643;2.2091;0;0;0
1000001644;0.8714;0;0;0
1000001645;0.961;0;0;0
1000001646;1.1538;0;1;1
1000001647;2.0547;1;1;1
1000001648;0.7975;0;0;0
1000001649;0.6275;0;0;0
1000001650;0.6611;0;0;0
1000001651;1.2111;0;0;0
1000001652;0.9072;0;4;1
1000001653;2.1038;0;0;0
1000001654;0.8941;0;0;0
1000001655;1.3665;0;0;0
1000001656;0.8387;0;0;0
1000001657;0.4839;0;1;1
1000001658;1.1578;0;0;0
1000001659;0.7213;0;0;0
1000001660;0.7113;0;0;0
1000001661;0.8802;0;0;0
1000001662;0.6655;0;0;0
1000001663;0.6111;0;0;0
1000001664;0.7815;0;1;1
1000001665;0.8544;0;1;1
1000001666;0.9165;0;0;0
1000001667;1.1471;0;0;0
1000001668;0.9088;0;0;1
1000001669;0.4802;0;0;0
1000001670;0.8137;0;0;0
1000001671;0.5846;0;0;0
1000001672;1.0427;0;4;1
1000001673;0.8344;0;0;0
1000001674;0.8284;0;1;1
1000001675;1.1066;0;0;1
1000001676;0.8821;0;0;0
1000001677;0.8705;0;1;1
1000001678;0.9957;0;0;0
1000001679;0.8725;0;0;0
1000001680;1.5901;0;0;0
1000001681;0.9223;0;0;0
1000001682;0.7017;0;2;1
1000001683;0.5417;0;0;0
1000001684;0.9926;1;1;1
1000001685;1.1291;0;0;0
1000001686;0.6408;0;0;1
1000001687;1.1307;0;0;0
1000001688;1.6021;0;0;1
1000001689;1.1059;0;0;0
1000001690;1.4595;0;0;0
1000001691;1.0705;0;0;0
1000001692;0.882;0;3;1
1000001693;1.3006;0;0;0
1000001694;0.8309;0;0;0
1000001695;0.6387;0;0;0
1000001696;0.7449;0;0;0
1000001697;0.8765;0;0;0
1000001698;1.5519;1;1;1
1000001699;1.2921;0;0;0
1000001700;1.1985;0;1;1
1000001701;0.9474;0;5;1
1000001702;0.8339;0;0;0
1000001703;1.0705;0;5;1
1000001704;0.8135;0;0;0
1000001705;1.2717;0;0;0
1000001706;1.1568;0;0;1
1000001707;1.2166;0;0;1
1000001708;0.9061;0;0;0
1000001709;1.8133;0;0;0
1000001710;0.7207;0;2;1
1000001711;1.2252;0;0;0
1000001712;1.1448;0;0;1
1000001713;0.7583;0;0;0
1000001714;0.6774;0;0;1
1000001715;1.0097;0;0;0
1000001716;0.7075;0;0;0
1000001717;0.7828;0;0;0
1000001718;0.6604;0;1;1
1000001719;0.6975;0;0;1
1000001720;0.831;0;0;0
1000001721;1.4162;0;0;0
1000001722;1.5561;1;3;1
1000001723;1.0134;0;0;1
1000001724;0.8802;0;0;0
1000001725;0.7952;0;0;0
1000001726;1.5938;0;0;0
1000001727;0.7265;0;0;0
1000001728;1.4233;0;0;0
1000001729;1.0117;0;0;0
1000001730;0.9586;0;2;1
1000001731;0.4831;0;0;0
1000001732;1.2232;0;0;1
1000001733;0.6513;0;3;1
1000001734;0.7407;0;0;0
1000001735;0.8073;0;0;0
1000001736;1.2263;0;0;0
1000001737;1.1788;0;0;0
